src_ip,dst_ip,src_port,dst_port,protocol,packet_count,total_bytes,mean_packet_size,min_packet_size,max_packet_size,flow_duration,mean_iat,min_iat,max_iat,start_time,label
85.210.196.11,192.168.1.4,443,6002,TCP,12,4973,414.42,54,1304,1.6042,0.145836,1.00E-06,0.485338,1779688502,YouTube
192.168.1.4,35.82.215.9,6003,443,TCP,14,5577,398.36,54,1304,1.1971,0.092086,0,0.531523,1779688503,YouTube
35.82.215.9,192.168.1.4,443,6003,TCP,11,1229,111.73,54,288,0.98,0.098003,1.00E-06,0.359605,1779688504,YouTube
192.168.1.4,85.210.196.11,6004,443,TCP,13,1445,111.15,54,288,1.6046,0.133714,5.20E-05,0.392307,1779688504,YouTube
85.210.196.11,192.168.1.4,443,6004,TCP,10,4865,486.5,54,3804,1.4022,0.155796,1.00E-06,0.437687,1779688504,YouTube
192.168.1.4,85.210.196.11,6005,443,TCP,18,8929,496.06,54,1304,1.2925,0.07603,0,0.327476,1779688506,YouTube
85.210.196.11,192.168.1.4,443,6005,TCP,14,7419,529.93,54,2554,1.0933,0.084104,1.00E-06,0.330019,1779688506,YouTube
192.168.1.4,85.210.196.11,6006,443,TCP,16,6483,405.19,54,1304,1.4363,0.095756,0,0.275602,1779688507,YouTube
85.210.196.11,192.168.1.4,443,6006,TCP,11,4948,449.82,54,3804,1.1609,0.116089,1.00E-06,0.258562,1779688508,YouTube
192.168.1.4,85.210.196.11,6007,443,TCP,12,1934,161.17,54,831,1.7691,0.160832,0.000121,0.407931,1779688509,YouTube
85.210.196.11,192.168.1.4,443,6007,TCP,12,4973,414.42,54,1304,1.5206,0.138233,1.00E-06,0.411321,1779688509,YouTube
192.168.1.4,85.210.196.11,6008,443,TCP,16,7187,449.19,54,1304,1.633,0.108867,0,0.357864,1779688510,YouTube
85.210.196.11,192.168.1.4,443,6008,TCP,14,5040,360,54,1304,1.3942,0.107245,1.00E-06,0.360328,1779688511,YouTube
192.168.1.4,85.210.196.11,6009,443,TCP,13,1637,125.92,54,480,1.5576,0.129804,5.20E-05,0.318428,1779688512,YouTube
85.210.196.11,192.168.1.4,443,6009,TCP,10,4865,486.5,54,3804,1.3254,0.147269,1.00E-06,0.321072,1779688512,YouTube
192.168.1.4,85.210.196.11,6010,443,TCP,14,1485,106.07,54,274,1.3281,0.102165,5.00E-05,0.360359,1779688513,YouTube
85.210.196.11,192.168.1.4,443,6010,TCP,10,4865,486.5,54,3804,1.1173,0.124142,1.00E-06,0.361789,1779688514,YouTube
192.168.1.4,85.210.196.11,6011,443,TCP,17,5836,343.29,54,1304,1.761,0.110062,0,0.417778,1779688515,YouTube
85.210.196.11,192.168.1.4,443,6011,TCP,14,6324,451.71,54,1304,1.5446,0.118813,1.00E-06,0.418596,1779688515,YouTube
192.168.1.4,85.210.196.11,6012,443,TCP,13,2271,174.69,54,1114,1.7264,0.143864,7.20E-05,0.37605,1779688516,YouTube
85.210.196.11,192.168.1.4,443,6012,TCP,10,4875,487.5,54,3804,1.5047,0.167186,1.00E-06,0.37893,1779688517,YouTube
192.168.1.4,85.210.196.11,6013,443,TCP,13,2001,153.92,54,844,1.8666,0.155552,5.40E-05,0.390713,1779688518,YouTube
85.210.196.11,192.168.1.4,443,6013,TCP,10,4872,487.2,54,3804,1.5748,0.174975,3.00E-06,0.349265,1779688518,YouTube
192.168.1.4,85.210.196.11,6014,443,TCP,15,3550,236.67,54,1304,2.1184,0.151316,0,0.374973,1779688520,YouTube
85.210.196.11,192.168.1.4,443,6014,TCP,12,4974,414.5,54,2554,1.7436,0.158507,1.00E-06,0.335029,1779688520,YouTube
192.168.1.4,85.210.196.11,6015,443,TCP,12,2213,184.42,54,1110,1.7807,0.161879,6.10E-05,0.351056,1779688522,YouTube
85.210.196.11,192.168.1.4,443,6015,TCP,12,4982,415.17,54,1304,1.4915,0.135587,1.00E-06,0.365039,1779688522,YouTube
192.168.1.4,85.210.196.11,6016,443,TCP,12,1390,115.83,54,287,1.5728,0.142986,6.80E-05,0.340649,1779688524,YouTube
85.210.196.11,192.168.1.4,443,6016,TCP,12,4973,414.42,54,1304,1.3193,0.119935,1.00E-06,0.343091,1779688524,YouTube
192.168.1.4,85.210.196.11,6017,443,TCP,12,2213,184.42,54,1110,1.3299,0.120898,6.70E-05,0.255387,1779688526,YouTube
85.210.196.11,192.168.1.4,443,6017,TCP,9,4779,531,54,3804,1.1197,0.139964,2.00E-06,0.253404,1779688526,YouTube
192.168.1.4,85.210.196.11,6018,443,TCP,14,3461,247.21,54,1304,1.3898,0.106905,0,0.445063,1779688527,YouTube
85.210.196.11,192.168.1.4,443,6018,TCP,10,6971,697.1,54,3804,1.1735,0.130394,1.00E-06,0.447667,1779688527,YouTube
192.168.1.4,20.42.179.192,6019,443,TCP,15,6003,400.2,54,1304,2.2787,0.162767,0,0.428494,1779688528,YouTube
20.42.179.192,192.168.1.4,443,6019,TCP,13,5038,387.54,54,1304,1.9103,0.159189,1.00E-06,0.426178,1779688529,YouTube
192.168.1.4,20.42.179.192,6020,443,TCP,12,1949,162.42,54,846,2.3397,0.212699,0.000138,0.556662,1779688530,YouTube
20.42.179.192,192.168.1.4,443,6020,TCP,13,4997,384.38,54,1304,2.042,0.170171,1.00E-06,0.516049,1779688531,YouTube
192.168.1.4,35.82.215.9,6021,443,TCP,32,18658,583.06,54,1304,2.3946,0.077245,0,0.404891,1779688534,YouTube
192.168.1.4,52.85.185.105,6022,443,TCP,14,2394,171,54,1106,1.3113,0.100872,0.000108,0.245166,1779688534,YouTube
52.85.185.105,192.168.1.4,443,6022,TCP,12,6514,542.83,54,3804,1.1209,0.101899,2.00E-06,0.246555,1779688534,YouTube
35.82.215.9,192.168.1.4,443,6021,TCP,22,2294,104.27,54,288,2.0507,0.097652,1.00E-06,0.42058,1779688534,YouTube
192.168.1.4,192.168.1.1,57710,53,UDP,1,80,80,80,80,0,0,0,0,1779688534,YouTube
192.168.1.4,192.168.1.1,62889,53,UDP,1,80,80,80,80,0,0,0,0,1779688534,YouTube
192.168.1.4,192.168.1.1,53071,53,UDP,1,80,80,80,80,0,0,0,0,1779688534,YouTube
192.168.1.1,192.168.1.4,53,57710,UDP,1,167,167,167,167,0,0,0,0,1779688534,YouTube
192.168.1.1,192.168.1.4,53,62889,UDP,1,138,138,138,138,0,0,0,0,1779688534,YouTube
192.168.1.1,192.168.1.4,53,53071,UDP,1,126,126,126,126,0,0,0,0,1779688534,YouTube
192.168.1.6,239.255.255.250,59287,1900,UDP,1,167,167,167,167,0,0,0,0,1779688537,YouTube
192.168.1.2,224.0.0.251,5353,5353,UDP,52,22564,433.92,82,673,435.4972,8.539161,0.00022,75.157433,1779690715,Meet
192.168.1.4,192.168.1.2,2126,8009,TCP,172,18760,109.07,54,164,436.321,2.551585,0.045338,14.662547,1779690716,Meet
192.168.1.2,192.168.1.4,8009,2126,TCP,88,14224,161.64,54,164,436.2628,5.014515,3.00E-06,14.72811,1779690717,Meet
192.168.1.4,40.74.79.222,11283,443,TCP,1,54,54,54,54,0,0,0,0,1779690717,Meet
192.168.1.4,34.36.14.59,11277,443,TCP,2,108,54,54,54,0.0871,0.087093,0.087093,0.087093,1779690719,Meet
34.36.14.59,192.168.1.4,443,11277,TCP,1,54,54,54,54,0,0,0,0,1779690719,Meet
192.168.1.4,150.171.27.11,12381,443,TCP,1,66,66,66,66,0,0,0,0,1779690720,Meet
150.171.27.11,192.168.1.4,443,12381,TCP,4,248,62,54,66,2.8365,0.945513,0.39867,1.638165,1779690720,Meet
192.168.1.4,40.126.18.32,11280,443,TCP,2,108,54,54,54,0.1331,0.133061,0.133061,0.133061,1779690735,Meet
192.168.1.4,40.126.18.32,11281,443,TCP,2,108,54,54,54,0.1226,0.122624,0.122624,0.122624,1779690735,Meet
192.168.1.4,40.126.18.32,11282,443,TCP,2,108,54,54,54,0.1261,0.126133,0.126133,0.126133,1779690735,Meet
40.126.18.32,192.168.1.4,443,11281,TCP,1,54,54,54,54,0,0,0,0,1779690735,Meet
40.126.18.32,192.168.1.4,443,11282,TCP,1,54,54,54,54,0,0,0,0,1779690735,Meet
40.126.18.32,192.168.1.4,443,11280,TCP,1,54,54,54,54,0,0,0,0,1779690735,Meet
192.168.1.4,142.250.82.219,53656,3478,UDP,17,2754,162,162,162,406.0626,25.378911,25.077663,25.873892,1779690738,Meet
142.250.82.219,192.168.1.4,3478,53656,UDP,17,1802,106,106,106,406.0284,25.376776,25.068495,25.857368,1779690738,Meet
192.168.1.4,35.185.21.228,3159,443,TCP,3,163,54.33,54,55,7.7396,3.869813,3.00E-05,7.739595,1779690744,Meet
35.185.21.228,192.168.1.4,443,3159,TCP,2,108,54,54,54,7.7412,7.74115,7.74115,7.74115,1779690744,Meet
192.168.1.4,20.247.162.75,4613,443,TCP,2,108,54,54,54,0.1029,0.102933,0.102933,0.102933,1779690771,Meet
20.247.162.75,192.168.1.4,443,4613,TCP,1,54,54,54,54,0,0,0,0,1779690771,Meet
192.168.1.4,142.250.82.219,50376,3478,UDP,6,2199,366.5,162,1242,26.1664,5.233285,7.20E-05,25.6412,1779690790,Meet
192.168.1.4,142.250.82.253,8234,19305,TCP,5,282,56.4,54,66,10.3277,2.581913,0.000146,9.95014,1779690790,Meet
192.168.1.4,142.250.82.253,11934,443,TCP,6,408,68,54,126,11.1439,2.22878,0.000101,9.872693,1779690790,Meet
142.250.82.219,192.168.1.4,3478,50376,UDP,5,1098,219.6,106,674,26.1664,6.541601,0.025538,25.728214,1779690790,Meet
142.250.82.253,192.168.1.4,443,11934,TCP,6,415,69.17,54,133,11.0195,2.203897,0.004526,10.018881,1779690790,Meet
142.250.82.253,192.168.1.4,19305,8234,TCP,3,174,58,54,66,10.203,5.101494,0.106274,10.096714,1779690790,Meet
192.168.1.4,142.250.82.219,50376,19305,UDP,1,162,162,162,162,0,0,0,0,1779690790,Meet
142.250.82.219,192.168.1.4,19305,50376,UDP,1,106,106,106,106,0,0,0,0,1779690791,Meet
192.168.1.4,34.106.86.104,9393,443,TCP,14,3340,238.57,54,1304,10.162,0.781695,0,5.007641,1779690796,Meet
192.168.1.4,34.106.86.104,7626,443,TCP,15,2615,174.33,54,1304,87.8431,6.274508,0,29.966213,1779690796,Meet
34.106.86.104,192.168.1.4,443,9393,TCP,16,5839,364.94,54,3804,9.849,0.656597,0,4.699778,1779690796,Meet
34.106.86.104,192.168.1.4,443,7626,TCP,14,5587,399.07,54,1304,85.5732,6.582552,0,29.659671,1779690796,Meet
192.168.1.4,20.42.65.89,7627,443,TCP,16,3199,199.94,54,1211,67.1649,4.477661,2.40E-05,65.8569,1779690798,Meet
20.42.65.89,192.168.1.4,443,7627,TCP,12,9760,813.33,54,1304,66.881,6.080089,1.00E-06,66.187014,1779690798,Meet
192.168.1.4,224.0.0.22,0,0,OTHER,7,402,57.43,54,70,1.2914,0.215228,0.004591,0.498643,1779690881,Meet
0.0.0.0,255.255.255.255,68,67,UDP,1,360,360,360,360,0,0,0,0,1779690881,Meet
192.168.1.4,224.0.0.252,59208,5355,UDP,2,146,73,73,73,0.42,0.419962,0.419962,0.419962,1779690881,Meet
192.168.1.1,192.168.1.4,67,68,UDP,1,328,328,328,328,0,0,0,0,1779690881,Meet
192.168.1.4,192.168.1.1,51426,53,UDP,1,84,84,84,84,0,0,0,0,1779690881,Meet
192.168.1.1,192.168.1.4,53,51426,UDP,1,229,229,229,229,0,0,0,0,1779690881,Meet
192.168.1.4,224.0.0.252,64817,5355,UDP,2,146,73,73,73,0.4194,0.419372,0.419372,0.419372,1779690881,Meet
192.168.1.4,23.61.247.139,7628,80,TCP,6,490,81.67,54,208,0.43,0.08599,1.70E-05,0.303931,1779690882,Meet
23.61.247.139,192.168.1.4,80,7628,TCP,5,469,93.8,54,241,0.4243,0.106067,0,0.352973,1779690882,Meet
192.168.1.4,224.0.0.251,5353,5353,UDP,6,492,82,82,82,3.0102,0.602032,0.000424,2.001167,1779690888,Meet
192.168.1.4,74.125.247.128,53761,3478,UDP,14,1124,80.29,62,186,101.0468,7.772829,0.063949,10.125619,1779690944,Meet
192.168.1.4,74.125.247.128,2258,3478,TCP,11,922,83.82,54,198,44.866,4.4866,3.90E-05,29.800858,1779690944,Meet
74.125.247.128,192.168.1.4,3478,53761,UDP,14,1148,82,74,122,101.0412,7.772401,0.059872,10.119936,1779690944,Meet
192.168.1.4,192.168.1.7,53761,52704,UDP,263,29023,110.35,70,1242,107.0031,0.408409,3.60E-05,2.017583,1779690944,Meet
74.125.247.128,192.168.1.4,3478,2258,TCP,7,546,78,54,134,44.7816,7.463607,0,29.852642,1779690944,Meet
192.168.1.7,192.168.1.4,52704,53761,UDP,307,34589,112.67,64,671,106.9742,0.349589,0,2.017385,1779690944,Meet
192.168.1.4,122.168.92.45,53761,13569,UDP,6,828,138,138,138,14.3115,2.862293,0.468234,4.921111,1779690944,Meet
192.168.1.4,10.250.4.56,53761,48757,UDP,6,828,138,138,138,14.7799,2.955977,0.452431,4.889271,1779690944,Meet
192.168.1.4,10.250.4.68,53761,50897,UDP,5,690,138,138,138,10.8746,2.718656,0.452665,4.983598,1779690945,Meet
192.168.1.4,52.43.24.202,8942,443,TCP,32,21663,676.97,54,1304,110.227,3.555711,0,108.401345,1779690971,Meet
52.43.24.202,192.168.1.4,443,8942,TCP,23,6255,271.96,54,1304,109.9197,4.996348,0,108.707062,1779690971,Meet
192.168.1.4,52.43.24.202,8943,443,TCP,15,2903,193.53,54,1304,1.2551,0.089651,0,0.357139,1779690979,Meet
52.43.24.202,192.168.1.4,443,8943,TCP,11,5352,486.55,54,3804,0.9582,0.095817,0,0.358073,1779690980,Meet
192.168.1.4,142.250.82.215,63120,3478,UDP,5,2037,407.4,162,1242,0.5375,0.134373,6.00E-05,0.327978,1779691048,Meet
192.168.1.4,142.250.82.252,12790,19305,TCP,5,282,56.4,54,66,10.465,2.61626,8.30E-05,9.945251,1779691049,Meet
192.168.1.4,142.250.82.252,14201,443,TCP,6,408,68,54,126,10.6018,2.120362,0.000185,9.860461,1779691049,Meet
142.250.82.215,192.168.1.4,3478,63120,UDP,4,992,248,106,674,0.4685,0.156181,0.038115,0.348247,1779691049,Meet
142.250.82.252,192.168.1.4,19305,12790,TCP,3,174,58,54,66,10.396,5.197993,0.344437,10.051549,1779691049,Meet
142.250.82.252,192.168.1.4,443,14201,TCP,5,361,72.2,54,133,10.533,2.633259,0.004368,9.966651,1779691049,Meet
192.168.1.4,142.250.82.215,63120,19305,UDP,1,162,162,162,162,0,0,0,0,1779691049,Meet
142.250.82.215,192.168.1.4,19305,63120,UDP,1,106,106,106,106,0,0,0,0,1779691049,Meet
192.168.1.6,224.0.0.251,5353,5353,UDP,19,2993,157.53,82,168,269.927,14.995942,0.000304,20.070777,1779695694,Browsing
192.168.1.4,172.217.24.162,52526,443,UDP,16,5956,372.25,74,1292,11.0091,0.733943,4.50E-05,9.821013,1779695712,Browsing
192.168.1.4,172.217.24.162,14224,443,TCP,10,2424,242.4,54,1304,41.2839,4.587098,0,40.882924,1779695712,Browsing
172.217.24.162,192.168.1.4,443,52526,UDP,19,8697,457.74,63,1292,10.9686,0.609368,0,9.844951,1779695712,Browsing
172.217.24.162,192.168.1.4,443,14224,TCP,7,5447,778.14,54,2554,41.2103,6.868384,6.80E-05,41.023577,1779695712,Browsing
192.168.1.4,3.111.241.224,7992,443,TCP,34,20331,597.97,54,1304,40.3081,1.221456,0,17.778606,1779695713,Browsing
192.168.1.4,3.111.241.224,6691,443,TCP,32,20407,637.72,54,1304,40.2503,1.298397,0,18.400276,1779695713,Browsing
192.168.1.4,3.111.241.224,4795,443,TCP,24,11401,475.04,54,1304,40.2499,1.749997,0,20.581343,1779695713,Browsing
192.168.1.4,3.111.241.224,11910,443,TCP,29,15890,547.93,54,1304,40.2498,1.437492,0,20.855091,1779695713,Browsing
192.168.1.4,3.111.241.224,10038,443,TCP,32,20443,638.84,54,1304,40.2434,1.298173,0,13.300375,1779695713,Browsing
192.168.1.4,3.111.241.224,1961,443,TCP,37,24672,666.81,54,1304,40.2494,1.118038,0,17.350139,1779695713,Browsing
3.111.241.224,192.168.1.4,443,7992,TCP,27,10501,388.93,54,2554,40.2308,1.547338,0,17.875863,1779695713,Browsing
3.111.241.224,192.168.1.4,443,10038,TCP,28,10560,377.14,54,2554,40.1631,1.487523,0,13.345392,1779695713,Browsing
3.111.241.224,192.168.1.4,443,4795,TCP,21,9248,440.38,54,1304,40.1696,2.008478,1.00E-06,20.581316,1779695713,Browsing
3.111.241.224,192.168.1.4,443,11910,TCP,24,9854,410.58,54,2554,40.1644,1.746279,0,20.855075,1779695713,Browsing
3.111.241.224,192.168.1.4,443,6691,TCP,29,10637,366.79,54,2554,40.1644,1.434443,0,18.502708,1779695713,Browsing
3.111.241.224,192.168.1.4,443,1961,TCP,32,11271,352.22,54,2554,40.159,1.295453,0,17.452686,1779695713,Browsing
192.168.1.6,239.255.255.250,38434,1900,UDP,1,167,167,167,167,0,0,0,0,1779695721,Browsing
192.168.1.4,172.217.24.162,55801,443,UDP,9,5240,582.22,73,1292,0.1984,0.0248,2.20E-05,0.113023,1779695776,Browsing
172.217.24.162,192.168.1.4,443,55801,UDP,12,6105,508.75,65,1292,0.1942,0.017653,0,0.088158,1779695776,Browsing
192.168.1.4,13.204.106.34,9940,443,TCP,128,102539,801.09,54,1304,312.3083,2.459121,0,31.273252,1779695776,Browsing
192.168.1.4,13.204.106.34,14140,443,TCP,93,66828,718.58,54,1304,312.4752,3.39647,0,31.082196,1779695776,Browsing
192.168.1.4,13.204.106.34,10227,443,TCP,108,82658,765.35,54,1304,312.4807,2.92038,0,35.400377,1779695776,Browsing
13.204.106.34,192.168.1.4,443,10227,TCP,75,19193,255.91,54,2554,312.3883,4.221463,0,35.290929,1779695776,Browsing
13.204.106.34,192.168.1.4,443,14140,TCP,65,17241,265.25,54,2554,312.3827,4.88098,0,31.153826,1779695776,Browsing
13.204.106.34,192.168.1.4,443,9940,TCP,86,21699,252.31,54,2554,312.2154,3.673122,0,31.354854,1779695776,Browsing
192.168.1.4,13.204.106.34,11115,443,TCP,66,39245,594.62,54,1304,310.2609,4.773245,0,21.867892,1779695776,Browsing
192.168.1.4,13.204.106.34,1356,443,TCP,152,125885,828.19,54,1304,309.4381,2.049259,0,21.105688,1779695776,Browsing
192.168.1.4,13.204.106.34,8492,443,TCP,129,100813,781.5,54,1304,312.476,2.441219,0,22.027197,1779695776,Browsing
13.204.106.34,192.168.1.4,443,1356,TCP,95,24548,258.4,54,3804,309.3185,3.290622,0,21.105616,1779695776,Browsing
13.204.106.34,192.168.1.4,443,11115,TCP,58,14072,242.62,54,3804,310.1403,5.441058,0,21.867865,1779695776,Browsing
13.204.106.34,192.168.1.4,443,8492,TCP,81,20956,258.72,54,5054,312.3566,3.904458,0,22.027181,1779695776,Browsing
192.168.1.6,239.255.255.250,58377,1900,UDP,1,167,167,167,167,0,0,0,0,1779695781,Browsing
192.168.1.4,23.208.65.25,13202,443,TCP,562,201017,357.68,54,1304,227.1188,0.404846,0,45.077127,1779695804,Browsing
23.208.65.25,192.168.1.4,443,13202,TCP,621,1082766,1743.58,54,21304,227.1415,0.366357,0,45.078167,1779695804,Browsing
192.168.1.4,23.208.65.25,14063,443,TCP,10,2359,235.9,54,1304,0.4982,0.055357,0,0.132724,1779695804,Browsing
23.208.65.25,192.168.1.4,443,14063,TCP,10,7648,764.8,54,3804,0.3655,0.040608,0,0.179032,1779695804,Browsing
192.168.1.4,192.168.1.1,6286,53,TCP,3,198,66,66,66,3.0022,1.501082,1.001083,2.001081,1779695804,Browsing
192.168.1.4,192.168.1.1,7686,53,TCP,3,198,66,66,66,3.0009,1.500435,1.000909,1.99996,1779695804,Browsing
192.168.1.4,192.168.1.1,12730,53,TCP,3,198,66,66,66,3.0003,1.500165,1.000144,2.000185,1779695804,Browsing
192.168.1.4,192.168.1.1,14450,53,TCP,3,198,66,66,66,3.003,1.501496,1.000032,2.00296,1779695804,Browsing
192.168.1.4,192.168.1.1,14388,53,TCP,3,198,66,66,66,3.018,1.508995,1.003296,2.014695,1779695804,Browsing
192.168.1.4,192.168.1.1,7203,53,TCP,3,198,66,66,66,3.0082,1.504099,1.007269,2.000929,1779695804,Browsing
192.168.1.4,192.168.1.1,3429,53,TCP,3,198,66,66,66,3.0081,1.504044,1.00713,2.000958,1779695804,Browsing
192.168.1.4,192.168.1.1,2817,53,TCP,3,198,66,66,66,3.008,1.503988,1.007025,2.000951,1779695804,Browsing
192.168.1.4,23.208.65.25,58477,443,UDP,177,29753,168.1,72,1292,51.0652,0.290143,2.70E-05,19.763853,1779695804,Browsing
192.168.1.4,192.168.1.1,8944,53,TCP,3,198,66,66,66,3.0264,1.5132,1.010841,2.015558,1779695804,Browsing
192.168.1.4,192.168.1.1,7804,53,TCP,3,198,66,66,66,3.0109,1.505458,1.010695,2.000221,1779695804,Browsing
192.168.1.4,192.168.1.1,10239,53,TCP,3,198,66,66,66,3.0261,1.513057,1.010556,2.015558,1779695804,Browsing
192.168.1.4,192.168.1.1,1105,53,TCP,3,198,66,66,66,3.0259,1.512954,1.011808,2.0141,1779695804,Browsing
192.168.1.4,192.168.1.1,8185,53,TCP,3,198,66,66,66,3.0105,1.505236,1.010216,2.000256,1779695804,Browsing
192.168.1.4,192.168.1.1,5987,53,TCP,3,198,66,66,66,3.0257,1.512834,1.011549,2.014118,1779695804,Browsing
192.168.1.4,192.168.1.1,14187,53,TCP,3,198,66,66,66,3.0193,1.509633,1.003716,2.015549,1779695804,Browsing
192.168.1.4,192.168.1.1,10686,53,TCP,3,198,66,66,66,3.0192,1.509593,1.003628,2.015558,1779695804,Browsing
192.168.1.4,192.168.1.1,9774,53,TCP,3,198,66,66,66,3.0038,1.501886,1.003534,2.000238,1779695804,Browsing
192.168.1.4,192.168.1.1,2288,53,TCP,3,198,66,66,66,3.0018,1.500919,1.001622,2.000216,1779695804,Browsing
192.168.1.4,192.168.1.1,3359,53,TCP,3,198,66,66,66,3.0017,1.500849,1.001478,2.000221,1779695804,Browsing
192.168.1.4,192.168.1.1,4178,53,TCP,3,198,66,66,66,3.0016,1.500802,1.001384,2.000221,1779695804,Browsing
23.208.65.25,192.168.1.4,443,58477,UDP,581,590890,1017.02,63,1494,51.043,0.088005,0,19.7353,1779695804,Browsing
192.168.1.4,192.168.1.1,10134,53,TCP,3,198,66,66,66,3.0082,1.504118,1.007284,2.000952,1779695804,Browsing
192.168.1.4,192.168.1.1,8625,53,TCP,3,198,66,66,66,3.0081,1.504054,1.007155,2.000952,1779695804,Browsing
192.168.1.4,192.168.1.1,8611,53,TCP,3,198,66,66,66,3.008,1.504,1.007047,2.000952,1779695804,Browsing
192.168.1.4,192.168.1.1,14078,53,TCP,3,198,66,66,66,3.0068,1.503378,1.004674,2.002082,1779695805,Browsing
192.168.1.4,192.168.1.1,7641,53,TCP,3,198,66,66,66,3.0066,1.503309,1.004536,2.002082,1779695805,Browsing
192.168.1.4,192.168.1.1,12461,53,TCP,3,198,66,66,66,3.0065,1.503254,1.004428,2.002081,1779695805,Browsing
192.168.1.4,192.168.1.1,10457,53,TCP,3,198,66,66,66,3.0057,1.502833,1.003585,2.002081,1779695805,Browsing
192.168.1.4,192.168.1.1,5717,53,TCP,3,198,66,66,66,3.0055,1.50277,1.004349,2.001191,1779695805,Browsing
192.168.1.4,192.168.1.1,6339,53,TCP,3,198,66,66,66,3.0055,1.50273,1.004276,2.001184,1779695805,Browsing
192.168.1.4,192.168.1.1,5545,53,TCP,3,198,66,66,66,3.002,1.500982,1.000338,2.001625,1779695806,Browsing
192.168.1.4,192.168.1.1,6369,53,TCP,3,198,66,66,66,3.0168,1.5084,1.002128,2.014672,1779695806,Browsing
192.168.1.4,192.168.1.1,7950,53,TCP,3,198,66,66,66,3.0166,1.508277,1.001884,2.014669,1779695806,Browsing
192.168.1.4,192.168.1.1,10722,53,TCP,3,198,66,66,66,3.0161,1.508027,1.007816,2.008238,1779695806,Browsing
192.168.1.4,192.168.1.1,8344,53,TCP,6,396,66,66,66,9.3332,1.866649,1,3.317072,1779695806,Browsing
192.168.1.4,192.168.1.1,6134,53,TCP,3,198,66,66,66,3.0002,1.500091,0.999756,2.000427,1779695806,Browsing
192.168.1.4,192.168.1.1,2188,53,TCP,3,198,66,66,66,3.0166,1.508315,1.007462,2.009168,1779695806,Browsing
192.168.1.4,192.168.1.1,5047,53,TCP,3,198,66,66,66,3.0165,1.508252,1.007334,2.009169,1779695806,Browsing
192.168.1.4,192.168.1.1,14486,53,TCP,3,198,66,66,66,3.0164,1.508195,1.007222,2.009168,1779695806,Browsing
192.168.1.4,192.168.1.1,10397,53,TCP,3,198,66,66,66,3.0163,1.508162,1.008401,2.007922,1779695806,Browsing
192.168.1.4,192.168.1.1,1056,53,TCP,3,198,66,66,66,3.0162,1.5081,1.007836,2.008364,1779695806,Browsing
192.168.1.4,192.168.1.1,11779,53,TCP,3,198,66,66,66,3.0161,1.508052,1.006934,2.009169,1779695806,Browsing
192.168.1.4,192.168.1.1,2322,53,TCP,3,198,66,66,66,3.0161,1.508034,1.006877,2.009191,1779695806,Browsing
192.168.1.4,192.168.1.1,11327,53,TCP,3,198,66,66,66,3.0159,1.507961,1.006752,2.009169,1779695806,Browsing
192.168.1.4,192.168.1.1,1121,53,TCP,3,198,66,66,66,3.0159,1.507945,1.006694,2.009197,1779695806,Browsing
192.168.1.4,192.168.1.1,8416,53,TCP,3,198,66,66,66,3.0158,1.507894,1.007858,2.00793,1779695806,Browsing
192.168.1.4,192.168.1.1,1681,53,TCP,3,198,66,66,66,3.0159,1.507946,1.013471,2.002421,1779695806,Browsing
192.168.1.4,192.168.1.1,5226,53,TCP,3,198,66,66,66,3.0138,1.506894,1.013225,2.000562,1779695806,Browsing
192.168.1.4,192.168.1.1,13357,53,TCP,3,198,66,66,66,3.0135,1.506774,1.012985,2.000562,1779695806,Browsing
192.168.1.4,192.168.1.1,3065,53,TCP,3,198,66,66,66,3.0179,1.508965,1.003236,2.014693,1779695806,Browsing
192.168.1.4,192.168.1.1,4158,53,TCP,3,198,66,66,66,3.0178,1.508901,1.003084,2.014717,1779695806,Browsing
192.168.1.4,192.168.1.1,3225,53,TCP,3,198,66,66,66,3.0176,1.508789,1.002886,2.014692,1779695806,Browsing
192.168.1.4,192.168.1.1,14121,53,TCP,3,198,66,66,66,3.0172,1.508582,1.014004,2.003159,1779695807,Browsing
192.168.1.4,192.168.1.1,3238,53,TCP,3,198,66,66,66,3.0165,1.508243,1.014045,2.002441,1779695807,Browsing
192.168.1.4,192.168.1.1,1758,53,TCP,3,198,66,66,66,3.0163,1.508168,1.013896,2.002439,1779695807,Browsing
192.168.1.4,192.168.1.1,1393,53,TCP,3,198,66,66,66,3.0163,1.50813,1.013816,2.002444,1779695807,Browsing
192.168.1.4,192.168.1.1,13206,53,TCP,3,198,66,66,66,3.0161,1.508046,1.013652,2.002441,1779695807,Browsing
192.168.1.4,192.168.1.1,6997,53,TCP,3,198,66,66,66,3.0165,1.508264,1.013385,2.003144,1779695807,Browsing
192.168.1.4,192.168.1.1,6725,53,TCP,2,132,66,66,66,1.0082,1.008215,1.008215,1.008215,1779695808,Browsing
192.168.1.4,108.158.254.200,7520,443,TCP,53,5301,100.02,54,1304,240.2882,4.620928,0,45.09157,1779695810,Browsing
108.158.254.200,192.168.1.4,443,7520,TCP,67,103645,1546.94,54,5054,240.2292,3.639836,1.00E-06,45.099199,1779695810,Browsing
192.168.1.4,192.168.1.1,8834,53,TCP,3,198,66,66,66,3.0158,1.507896,1.001028,2.014764,1779695810,Browsing
192.168.1.4,192.168.1.1,2352,53,TCP,3,198,66,66,66,3.0159,1.50796,1.000826,2.015095,1779695810,Browsing
